Date,Open,High,Low,Close ,Adj Close ,Volume
Nov 17, 2023,450.24,451.42,449.29,450.79,447.58,83,133,200
Nov 16, 2023,449.22,450.56,448.12,450.23,447.02,66,665,800
Nov 15, 2023,450.11,451.38,448.80,449.68,446.48,77,327,600
Nov 14, 2023,446.32,450.06,446.09,448.73,445.53,97,176,900
Nov 13, 2023,439.23,441.33,438.42,440.19,437.05,52,236,100
Nov 10, 2023,435.98,440.93,433.83,440.61,437.47,89,462,200
Nov 9, 2023,438.43,438.47,433.40,433.84,430.75,83,174,400
Nov 8, 2023,437.55,438.09,434.87,437.25,434.14,61,746,000
Nov 7, 2023,435.69,437.59,434.51,436.93,433.82,64,256,100
Nov 6, 2023,435.47,436.15,433.68,435.69,432.59,67,831,700
Nov 3, 2023,433.14,436.29,433.01,434.69,431.59,100,110,800
Nov 2, 2023,426.58,430.92,426.56,430.76,427.69,94,938,900
Nov 1, 2023,419.20,423.50,418.65,422.66,419.65,98,068,100
Oct 31, 2023,416.18,418.53,414.21,418.20,415.22,79,665,200
Oct 30, 2023,413.56,416.68,412.22,415.59,412.63,86,562,700
Oct 27, 2023,414.19,414.60,409.21,410.68,407.75,107,367,700
Oct 26, 2023,416.45,417.33,411.60,412.55,409.61,115,156,800
Oct 25, 2023,421.89,421.92,417.02,417.55,414.58,94,223,200
Oct 24, 2023,422.65,424.82,420.74,423.63,420.61,78,564,200
Oct 23, 2023,419.61,424.45,417.80,420.46,417.47,92,035,100
Oct 20, 2023,425.98,426.54,421.08,421.19,418.19,123,845,800
Oct 19, 2023,430.95,432.82,425.73,426.43,423.39,121,323,000
Oct 18, 2023,434.19,435.18,429.09,430.21,427.15,93,559,800
Oct 17, 2023,432.81,438.14,432.45,436.02,432.91,75,324,700
Oct 16, 2023,433.82,437.14,433.57,436.04,432.93,75,433,200
Oct 13, 2023,435.21,436.45,429.88,431.50,428.43,95,143,100
Oct 12, 2023,436.95,437.34,431.23,433.66,430.57,81,154,200
Oct 11, 2023,435.64,436.58,433.18,436.32,433.21,62,451,700
Oct 10, 2023,432.94,437.22,432.53,434.54,431.44,78,607,300
Oct 9, 2023,427.58,432.88,427.01,432.29,429.21,80,374,400
Oct 6, 2023,421.97,431.13,420.60,429.54,426.48,113,202,700
Oct 5, 2023,424.36,425.37,421.17,424.50,421.48,70,142,700
Oct 4, 2023,422.07,425.43,420.56,424.66,421.64,87,453,000
Oct 3, 2023,425.06,427.37,420.18,421.59,418.59,103,760,600
Oct 2, 2023,426.62,428.60,424.46,427.31,424.27,83,798,600
Sep 29, 2023,431.67,431.85,425.91,427.48,424.44,115,078,500
Sep 28, 2023,425.48,430.25,424.87,428.52,425.47,92,258,300
Sep 27, 2023,427.09,427.67,422.29,426.05,423.02,104,705,800
Sep 26, 2023,429.09,429.82,425.02,425.88,422.85,96,168,400
Sep 25, 2023,429.17,432.27,428.72,432.23,429.15,70,874,500
Sep 22, 2023,432.45,434.10,429.99,430.42,427.35,100,829,700
Sep 21, 2023,435.70,435.97,431.23,431.39,428.32,103,976,100
Sep 20, 2023,444.01,444.44,438.43,438.64,435.52,82,562,600
Sep 19, 2023,442.68,443.29,439.94,442.71,439.56,66,514,600
Sep 18, 2023,443.05,444.97,442.56,443.63,440.47,55,752,200
Sep 15, 2023,1.58 Dividend
Sep 15, 2023,447.14,447.48,442.92,443.37,440.21,111,761,400
Sep 14, 2023,449.07,451.08,447.72,450.36,445.58,83,430,800
Sep 13, 2023,446.22,447.71,445.08,446.51,441.77,60,199,300
Sep 12, 2023,446.95,448.53,445.39,445.99,441.26,67,565,400
Sep 11, 2023,448.24,448.77,446.47,448.45,443.69,60,180,100
Sep 8, 2023,444.90,447.11,444.53,445.52,440.79,61,659,700
Sep 7, 2023,443.11,445.55,442.75,444.85,440.13,70,355,400
Sep 6, 2023,448.40,448.51,443.81,446.22,441.48,70,758,500
Sep 5, 2023,450.73,451.06,449.17,449.24,444.47,55,166,200
Sep 1, 2023,453.17,453.67,449.68,451.19,446.40,58,875,700
Aug 31, 2023,451.65,452.83,450.16,450.35,445.57,66,084,600
Aug 30, 2023,449.51,451.67,448.78,451.01,446.22,69,053,900
Aug 29, 2023,442.65,449.45,442.46,449.16,444.39,83,081,900
Aug 28, 2023,442.24,443.40,439.97,442.76,438.06,61,595,400
Aug 25, 2023,438.68,441.30,435.00,439.97,435.30,102,325,100
Aug 24, 2023,444.69,445.22,436.86,436.89,432.25,88,517,300
Aug 23, 2023,439.25,443.67,439.10,443.03,438.33,68,441,000
Aug 22, 2023,441.18,441.18,437.57,438.15,433.50,65,062,900
Aug 21, 2023,437.55,440.11,435.32,439.34,434.68,68,719,000
Aug 18, 2023,433.37,437.57,433.01,436.50,431.87,98,758,400
Aug 17, 2023,441.16,441.43,435.75,436.29,431.66,95,711,300
Aug 16, 2023,442.46,444.18,439.53,439.64,434.97,80,107,200
Aug 15, 2023,446.27,446.64,442.30,442.89,438.19,75,707,500
Aug 14, 2023,444.70,448.11,444.38,448.11,443.35,47,867,400
Aug 11, 2023,443.97,446.70,443.35,445.65,440.92,68,664,600
Aug 10, 2023,448.19,451.70,444.70,445.91,441.18,93,005,500
Aug 9, 2023,449.03,449.20,444.96,445.75,441.02,78,789,600
Aug 8, 2023,448.08,450.70,445.27,448.75,443.99,71,361,300
Aug 7, 2023,448.71,450.87,447.99,450.71,445.93,58,357,500
Aug 4, 2023,450.72,452.90,446.27,446.81,442.07,100,052,300
Aug 3, 2023,448.04,450.79,447.37,448.84,444.08,64,276,100
Aug 2, 2023,453.25,453.52,449.35,450.13,445.35,93,933,400
Aug 1, 2023,456.27,457.25,455.49,456.48,451.64,55,291,500
Jul 31, 2023,457.41,458.16,456.05,457.79,452.93,62,040,400
Jul 28, 2023,455.88,457.78,452.49,456.92,452.07,80,011,800
Jul 27, 2023,459.02,459.44,451.55,452.49,447.69,92,194,400
Jul 26, 2023,454.47,456.99,453.38,455.51,450.68,71,052,900
Jul 25, 2023,453.92,456.74,453.87,455.44,450.61,55,191,200
Jul 24, 2023,453.37,455.04,452.30,454.20,449.38,54,023,400
Jul 21, 2023,453.96,454.17,452.17,452.18,447.38,71,245,400
Jul 20, 2023,454.17,455.10,451.44,452.18,447.38,70,591,600
Jul 19, 2023,455.01,456.43,454.11,455.20,450.37,65,891,700
Jul 18, 2023,450.50,454.86,450.05,454.19,449.37,80,744,400
Jul 17, 2023,449.13,451.93,449.08,450.84,446.06,52,680,200
Jul 14, 2023,450.48,451.36,448.49,449.28,444.51,69,761,800
Jul 13, 2023,447.90,450.38,447.45,449.56,444.79,72,425,200
Jul 12, 2023,446.39,447.48,444.91,446.02,441.29,91,924,500
Jul 11, 2023,440.45,442.97,439.44,442.46,437.76,64,463,800
Jul 10, 2023,438.18,439.84,437.59,439.66,434.99,62,443,500
Jul 7, 2023,438.63,442.64,438.30,438.55,433.90,86,076,100
Jul 6, 2023,439.42,440.10,437.06,439.66,434.99,80,658,300
Jul 5, 2023,441.91,443.89,441.90,443.13,438.43,58,418,400
Jul 3, 2023,442.92,444.08,442.63,443.79,439.08,32,793,400
Jun 30, 2023,441.44,444.30,441.11,443.28,438.58,104,921,500
Jun 29, 2023,435.96,438.28,435.54,438.11,433.46,67,882,300
Jun 28, 2023,435.05,437.44,434.41,436.39,431.76,75,636,000
Jun 27, 2023,432.35,436.81,431.88,436.17,431.54,72,813,700
Jun 26, 2023,432.62,434.61,431.19,431.44,426.86,72,823,600
Jun 23, 2023,432.93,435.06,432.47,433.21,428.61,92,074,500
Jun 22, 2023,433.95,436.62,433.60,436.51,431.88,70,637,200
Jun 21, 2023,436.16,436.99,434.33,434.94,430.32,76,982,300
Jun 20, 2023,437.45,438.37,435.03,437.18,432.54,76,160,400
Jun 16, 2023,1.64 Dividend
Jun 16, 2023,443.02,443.61,438.97,439.46,434.80,114,121,300
Jun 15, 2023,436.33,443.90,436.23,442.60,436.28,110,303,100
Jun 14, 2023,437.01,439.06,433.59,437.18,430.94,100,612,100
Jun 13, 2023,435.32,437.33,434.63,436.66,430.43,95,899,700
Jun 12, 2023,430.92,433.88,430.17,433.80,427.61,76,104,300
Jun 9, 2023,429.96,431.99,428.87,429.90,423.76,85,742,800
Jun 8, 2023,426.62,429.60,425.82,429.13,423.00,61,952,800
Jun 7, 2023,428.44,429.62,426.11,426.55,420.46,85,373,300
Jun 6, 2023,426.67,428.58,425.99,428.03,421.92,64,022,200
Jun 5, 2023,428.28,429.62,426.37,427.10,421.00,65,460,200
Jun 2, 2023,424.50,428.74,423.95,427.92,421.81,91,366,700
Jun 1, 2023,418.09,422.92,416.79,421.82,415.80,88,865,000
May 31, 2023,418.28,419.22,416.22,417.85,411.89,110,811,800
May 30, 2023,422.03,422.58,418.74,420.18,414.18,72,216,000
May 26, 2023,415.33,420.77,415.25,420.02,414.02,93,830,000
May 25, 2023,414.74,416.16,412.41,414.65,408.73,90,961,600
May 24, 2023,412.42,412.82,409.88,411.09,405.22,89,213,700
May 23, 2023,417.08,418.72,413.68,414.09,408.18,86,383,500
May 22, 2023,418.64,420.39,417.35,418.79,412.81,60,745,400
May 19, 2023,420.17,420.72,417.35,418.62,412.64,103,679,700
May 18, 2023,414.90,419.67,414.67,419.23,413.25,97,177,200
May 17, 2023,412.35,415.86,410.64,415.23,409.30,87,287,000
May 16, 2023,411.86,412.82,410.24,410.25,404.39,57,705,500
May 15, 2023,412.22,413.43,410.23,413.01,407.11,54,289,400
May 12, 2023,413.42,413.64,409.07,411.59,405.71,70,439,400
May 11, 2023,411.95,412.43,409.97,412.13,406.25,70,157,100
May 10, 2023,413.88,414.54,408.87,412.85,406.96,96,142,900
May 9, 2023,411.13,412.09,410.69,410.93,405.06,49,220,100
May 8, 2023,412.97,413.24,411.28,412.74,406.85,50,046,800
May 5, 2023,408.91,413.72,408.64,412.63,406.74,87,844,000
May 4, 2023,406.93,407.27,403.74,405.13,399.35,94,901,900
May 3, 2023,411.36,413.87,407.77,408.02,402.20,91,531,800
May 2, 2023,414.77,414.82,407.82,410.84,404.98,103,998,500
May 1, 2023,415.47,417.62,415.27,415.51,409.58,62,122,300
Apr 28, 2023,411.49,415.94,411.43,415.93,409.99,89,335,600
Apr 27, 2023,407.00,412.69,406.74,412.41,406.52,92,968,400
Apr 26, 2023,406.72,407.84,403.78,404.36,398.59,80,447,000
Apr 25, 2023,410.58,411.16,406.02,406.08,400.28,97,766,700
Apr 24, 2023,411.99,413.07,410.60,412.63,406.74,64,332,100
Apr 21, 2023,412.19,412.68,410.17,412.20,406.32,73,457,400
Apr 20, 2023,411.21,413.70,410.27,411.88,406.00,75,840,400
Apr 19, 2023,412.22,415.08,412.16,414.14,408.23,55,227,300
Apr 18, 2023,415.58,415.72,412.78,414.21,408.30,63,560,000
Apr 17, 2023,412.37,413.96,411.09,413.94,408.03,66,436,400
Apr 14, 2023,412.81,415.09,410.06,412.46,406.57,78,161,500
Apr 13, 2023,409.18,413.84,407.99,413.47,407.57,85,814,800
Apr 12, 2023,411.87,412.17,407.44,408.05,402.23,86,420,400
Apr 11, 2023,410.26,411.18,408.92,409.72,403.87,59,297,900
Apr 10, 2023,406.61,409.69,405.97,409.61,403.76,63,681,000
Apr 6, 2023,406.77,409.48,405.68,409.19,403.35,63,743,300
Apr 5, 2023,407.91,408.70,405.88,407.60,401.78,65,200,200
Apr 4, 2023,411.62,411.92,407.24,408.67,402.84,66,601,500
Apr 3, 2023,408.85,411.37,408.44,410.95,405.08,67,391,100
Mar 31, 2023,404.66,409.70,404.55,409.39,403.55,112,062,600
Mar 30, 2023,404.09,404.35,401.76,403.70,397.94,69,840,000
Mar 29, 2023,399.93,401.60,398.68,401.35,395.62,77,497,900
Mar 28, 2023,395.77,396.49,393.69,395.60,389.95,62,871,700
Mar 27, 2023,398.12,398.92,395.56,396.49,390.83,74,010,400
Mar 24, 2023,391.84,395.84,389.40,395.75,390.10,107,682,400
Mar 23, 2023,395.09,399.29,390.35,393.17,387.56,119,351,300
Mar 22, 2023,398.73,402.49,392.07,392.11,386.51,111,746,600
Mar 21, 2023,397.24,399.41,395.58,398.91,393.22,91,524,200
Mar 20, 2023,390.80,394.17,390.07,393.74,388.12,93,055,800
Mar 17, 2023,1.51 Dividend
Mar 17, 2023,393.22,394.40,388.55,389.99,384.42,140,553,400
Mar 16, 2023,386.82,396.47,386.29,396.11,388.97,143,254,200
Mar 15, 2023,385.89,389.49,383.71,389.28,382.26,172,996,900
Mar 14, 2023,390.50,393.45,387.05,391.73,384.67,149,752,400
Mar 13, 2023,381.81,390.39,380.65,385.36,378.41,157,790,000
Mar 10, 2023,390.99,393.16,384.32,385.91,378.96,189,253,000
Mar 9, 2023,399.74,401.48,390.53,391.56,384.50,111,945,300
Mar 8, 2023,398.39,399.71,396.59,398.92,391.73,74,746,600
Mar 7, 2023,404.42,404.67,397.63,398.27,391.09,108,310,600
Mar 6, 2023,405.05,407.45,404.01,404.47,397.18,72,795,900
Mar 3, 2023,399.71,404.45,399.03,404.19,396.91,90,120,000
Mar 2, 2023,392.68,398.69,392.33,397.81,390.64,85,127,800
Mar 1, 2023,395.41,396.69,393.38,394.74,387.63,99,706,800
Feb 28, 2023,397.23,399.28,396.15,396.26,389.12,96,438,600
Feb 27, 2023,399.87,401.29,396.75,397.73,390.56,80,444,700
Feb 24, 2023,395.42,397.25,393.64,396.38,389.24,108,194,400
Feb 23, 2023,401.56,402.20,396.25,400.66,393.44,96,242,400
Feb 22, 2023,399.52,401.13,397.02,398.54,391.36,83,742,300
Feb 21, 2023,403.06,404.16,398.82,399.09,391.90,82,655,900
Feb 17, 2023,406.06,407.51,404.05,407.26,399.92,89,257,800
Feb 16, 2023,408.79,412.91,408.14,408.28,400.92,76,431,500
Feb 15, 2023,410.35,414.06,409.47,413.98,406.52,61,555,700
Feb 14, 2023,411.24,415.05,408.51,412.64,405.20,88,389,300
Feb 13, 2023,408.72,412.97,408.24,412.83,405.39,64,913,500
Feb 10, 2023,405.86,408.44,405.01,408.04,400.69,70,769,700
Feb 9, 2023,414.41,414.57,405.81,407.09,399.75,78,694,900
Feb 8, 2023,413.13,414.53,409.93,410.65,403.25,76,227,500
Feb 7, 2023,408.87,416.49,407.57,415.19,407.71,90,990,700
Feb 6, 2023,409.79,411.29,408.10,409.83,402.44,60,295,300
Feb 3, 2023,411.59,416.97,411.09,412.35,404.92,94,736,800
Feb 2, 2023,414.86,418.31,412.88,416.78,409.27,101,654,500
Feb 1, 2023,405.21,413.67,402.35,410.80,403.40,101,459,200
Jan 31, 2023,401.13,406.53,400.77,406.48,399.15,86,811,800
Jan 30, 2023,402.80,405.13,400.28,400.59,393.37,74,202,000
Jan 27, 2023,403.66,408.16,403.44,405.68,398.37,68,346,200
Jan 26, 2023,403.13,404.92,400.03,404.75,397.46,72,287,400
Jan 25, 2023,395.95,400.70,393.56,400.35,393.13,84,800,300
Jan 24, 2023,398.88,401.15,397.64,400.20,392.99,59,524,900
Jan 23, 2023,396.72,402.65,395.72,400.63,393.41,84,178,800
Jan 20, 2023,390.10,396.04,388.38,395.88,388.75,91,806,400
Jan 19, 2023,389.36,391.08,387.26,388.64,381.64,86,958,900
Jan 18, 2023,399.01,400.12,391.28,391.49,384.43,99,632,300
Jan 17, 2023,398.48,400.23,397.06,397.77,390.60,62,677,300
Jan 13, 2023,393.62,399.10,393.34,398.50,391.32,63,903,900
Jan 12, 2023,396.67,398.49,392.42,396.96,389.81,90,157,700
Jan 11, 2023,392.23,395.60,391.38,395.52,388.39,68,881,100
Jan 10, 2023,387.25,390.65,386.27,390.58,383.54,65,358,100
Jan 9, 2023,390.37,393.70,387.67,387.86,380.87,73,978,100
Jan 6, 2023,382.61,389.25,379.41,388.08,381.09,104,189,600
Jan 5, 2023,381.72,381.84,378.76,379.38,372.54,76,970,500
Jan 4, 2023,383.18,385.88,380.00,383.76,376.84,85,934,100
Jan 3, 2023,384.37,386.43,377.83,380.82,373.96,74,850,700
Dec 30, 2022,380.64,382.58,378.43,382.43,375.54,84,022,200
Dec 29, 2022,379.63,384.35,379.08,383.44,376.53,66,970,900
Dec 28, 2022,381.33,383.39,376.42,376.66,369.87,70,911,500
Dec 27, 2022,382.79,383.15,379.65,381.40,374.53,51,638,200
Dec 23, 2022,379.65,383.06,378.03,382.91,376.01,59,857,300
Dec 22, 2022,383.05,386.21,374.77,380.72,373.86,100,120,900
Dec 21, 2022,383.25,387.41,382.69,386.23,379.27,78,167,400
Dec 20, 2022,379.23,382.23,377.85,380.54,373.68,74,427,200
Dec 19, 2022,383.47,383.82,378.28,380.02,373.17,79,878,100
Dec 16, 2022,1.78 Dividend
Dec 16, 2022,385.18,386.58,381.04,383.27,376.36,119,858,000
Dec 15, 2022,394.30,395.25,387.89,389.63,380.86,117,705,900
Dec 14, 2022,401.61,405.50,396.31,399.40,390.41,108,111,300
Dec 13, 2022,410.22,410.49,399.07,401.97,392.92,123,782,500
Dec 12, 2022,394.11,398.95,393.41,398.95,389.97,75,405,800
Dec 9, 2022,394.94,397.62,393.15,393.28,384.43,81,447,700
Dec 8, 2022,395.14,397.36,393.27,396.24,387.32,60,737,900
Dec 7, 2022,392.94,395.64,391.97,393.16,384.31,65,927,900
Dec 6, 2022,399.42,399.99,391.64,393.83,384.96,77,972,200
Dec 5, 2022,403.95,404.93,398.17,399.59,390.59,77,289,800
Dec 2, 2022,402.25,407.86,402.14,406.91,397.75,85,342,700
Dec 1, 2022,408.77,410.00,404.75,407.38,398.21,76,398,200
Nov 30, 2022,395.49,407.68,393.48,407.68,398.50,144,566,700
Nov 29, 2022,396.05,397.30,393.30,395.23,386.33,52,310,000
Nov 28, 2022,399.09,400.81,395.11,395.91,387.00,67,881,600
Nov 25, 2022,401.83,402.91,401.54,402.33,393.27,30,545,400
Nov 23, 2022,399.55,402.93,399.31,402.42,393.36,68,261,600
Nov 22, 2022,396.63,400.07,395.15,399.90,390.90,60,429,000
Nov 21, 2022,394.64,395.82,392.66,394.59,385.71,51,243,200
Nov 18, 2022,397.74,397.81,393.04,396.03,387.12,92,922,500
Nov 17, 2022,390.46,394.95,390.14,394.24,385.37,74,496,300
Nov 16, 2022,396.78,397.78,394.79,395.45,386.55,68,508,500
Nov 15, 2022,401.15,402.31,394.49,398.49,389.52,93,194,500
Nov 14, 2022,396.66,400.18,394.83,395.12,386.23,71,903,500
Nov 11, 2022,395.59,399.35,393.61,398.51,389.54,93,839,900
Nov 10, 2022,388.05,395.04,385.64,394.69,385.81,141,455,800
Nov 9, 2022,379.93,381.14,373.61,374.13,365.71,78,495,500
Nov 8, 2022,381.11,385.12,377.72,382.00,373.40,84,641,100
Nov 7, 2022,377.71,380.57,375.53,379.95,371.40,68,286,900
Nov 4, 2022,377.00,378.87,370.00,376.35,367.88,103,505,200
Nov 3, 2022,371.47,374.20,368.79,371.01,362.66,87,100,100
Nov 2, 2022,383.90,388.63,374.76,374.87,366.43,126,990,400
Nov 1, 2022,390.14,390.39,383.29,384.52,375.86,85,407,600
Oct 31, 2022,386.44,388.40,385.26,386.21,377.52,96,631,300
Oct 28, 2022,379.87,389.52,379.68,389.02,380.26,100,302,000
Oct 27, 2022,383.07,385.00,379.33,379.98,371.43,81,971,800
Oct 26, 2022,381.62,387.58,381.35,382.02,373.42,104,087,300
Oct 25, 2022,378.79,385.25,378.67,384.92,376.26,78,846,300
Oct 24, 2022,375.89,380.06,373.11,378.87,370.34,85,436,900
Oct 21, 2022,365.12,374.80,363.54,374.29,365.86,131,038,400
Oct 20, 2022,368.03,372.67,364.61,365.41,357.18,88,283,100
Oct 19, 2022,368.99,371.85,365.55,368.50,360.20,79,746,900
Oct 18, 2022,375.13,375.45,367.52,371.13,362.78,97,162,900
Oct 17, 2022,364.01,367.98,357.28,366.82,358.56,93,168,200
Oct 14, 2022,368.55,370.26,356.96,357.63,349.58,123,737,000
Oct 13, 2022,349.21,367.51,348.11,365.97,357.73,147,254,500
Oct 12, 2022,358.17,359.82,356.30,356.56,348.53,76,991,800
Oct 11, 2022,358.24,363.03,355.71,357.74,349.69,92,482,800
Oct 10, 2022,363.96,364.21,357.67,360.02,351.92,76,042,800
Oct 7, 2022,368.97,373.29,360.94,362.79,354.62,107,789,500
Oct 6, 2022,375.62,378.72,372.68,373.20,364.80,82,333,500
Oct 5, 2022,373.39,379.46,370.95,377.09,368.60,88,065,700
Oct 4, 2022,372.40,378.00,366.57,377.97,369.46,103,602,800
Oct 3, 2022,361.08,368.55,359.21,366.61,358.36,89,756,500
Sep 30, 2022,361.80,365.91,357.04,357.18,349.14,153,711,200
Sep 29, 2022,366.81,367.11,359.70,362.79,354.62,112,952,300
Sep 28, 2022,364.38,372.30,362.60,370.53,362.19,110,802,200
Sep 27, 2022,368.02,370.40,360.87,363.38,355.20,108,294,100
Sep 26, 2022,366.41,370.21,363.03,364.31,356.11,92,581,200
Sep 23, 2022,370.58,370.62,363.29,367.95,359.67,122,346,900
Sep 22, 2022,376.58,378.30,373.44,374.22,365.80,89,472,600
Sep 21, 2022,386.11,389.31,377.38,377.39,368.89,106,746,600
Sep 20, 2022,385.06,386.12,381.20,384.09,375.44,77,274,900
Sep 19, 2022,382.26,388.55,382.18,388.55,379.80,73,278,500
Sep 16, 2022,1.60 Dividend
